UserID,title
[556033],EUROPEAN NEWS: OIL PLAN IMPERILS 'RADIATION CURE'
[605032],FREE SPEECH NOT WELCOME IN CANADA
[173906],Bush Mulls Resumed Energy Drilling Off Alaska
[539227],Bush Mulls Resumed Energy Drilling Off Alaska
[160212],City puts off accepting annexation study
[892546],City puts off accepting annexation study
[918924],Can depots to increase
[334386],To Dredge or Not to Dredge? PCB Study Is Neutral 
[317366],To Dredge or Not to Dredge? PCB Study Is Neutral 
[431378],The frightening power of ENGOs
[131393],Drivers urged: Boycott Esso and help to save the planet: A unique partnership between leading environmental pressure groups is hoping to force the oil giant EXXON into action on climate change. Anthony Browne and Ben Summerskill report on the latest show of consumer power
[645054],Drivers urged: Boycott Esso and help to save the planet: A unique partnership between leading environmental pressure groups is hoping to force the oil giant EXXON into action on climate change. Anthony Browne and Ben Summerskill report on the latest show of consumer power
[863210],Drivers urged: Boycott Esso and help to save the planet: A unique partnership between leading environmental pressure groups is hoping to force the oil giant EXXON into action on climate change. Anthony Browne and Ben Summerskill report on the latest show of consumer power
[136838],Drivers urged: Boycott Esso and help to save the planet: A unique partnership between leading environmental pressure groups is hoping to force the oil giant EXXON into action on climate change. Anthony Browne and Ben Summerskill report on the latest show of consumer power
[98459],Nigeria; Delta Women Ready for Fresh War Against CHEVRONtexaco
[173906],Nigeria; Delta Women Ready for Fresh War Against CHEVRONtexaco
[792996],Planet matters
[468560],Planet matters
[284274],Planet matters
[177842],The real story may reside in the boardrooms of major companies
[325225],The real story may reside in the boardrooms of major companies
[589319],The real story may reside in the boardrooms of major companies
[198680],WWF has 'sold its soul' to global business: Book claims that the conservation group is being used by global firms to 'greenwash' polluting activities
[140991],WWF has 'sold its soul' to global business: Book claims that the conservation group is being used by global firms to 'greenwash' polluting activities
[334386],WWF has 'sold its soul' to global business: Book claims that the conservation group is being used by global firms to 'greenwash' polluting activities
[325225],"Ecuador pollution trial sets up in jungle; After debate, soil tests begin at former TEXACO site"
[685615],"Ecuador pollution trial sets up in jungle; After debate, soil tests begin at former TEXACO site"
[339793],"Ecuador pollution trial sets up in jungle; After debate, soil tests begin at former TEXACO site"
[819111],CHEVRON confident of getting green light
[200865],CHEVRON confident of getting green light
[173906],CHEVRON confident of getting green light
[490146],CHEVRON confident of getting green light
[743377],"Environmental group takes on Coca-Cola Israel, saying it's running a 'smear' campaign against deposit law"
[676494],"Environmental group takes on Coca-Cola Israel, saying it's running a 'smear' campaign against deposit law"
[109683],"Environmental group takes on Coca-Cola Israel, saying it's running a 'smear' campaign against deposit law"
[201125],Green rating of British bus firms leaves Google and Apple behind
[428637],Green rating of British bus firms leaves Google and Apple behind
[571155],GUSH MONEY! EXXONMOBIL MAY BE EYING BP TAKEOVER
[551506],Science Snippets
[257731],Science Snippets
[887305],Science Snippets
[411537],Energy Producers Make Case For More Coastal Drilling
[411537],CAN WE REALLY SAVE THE PLANET; ANALYSIS; Environment editor Rob Edwards asks whether capitalism can deliver on the imperatives of the Stern climate review
[776425],TEXACO Goes on Trial in Ecuador Pollution Case 
[789033],TEXACO Goes on Trial in Ecuador Pollution Case 
[897796],TEXACO Goes on Trial in Ecuador Pollution Case 
[119796],Look out for cancer in your PEPSI: watchdog
[596063],Look out for cancer in your PEPSI: watchdog
[333546],Look out for cancer in your PEPSI: watchdog
[328573],"Big-box history in the making; Accepting Wal-Mart's proposal for a green-friendly outlet in Vancouver could revolutionize the retail industry, GARY MASON writes"
[808816],"Big-box history in the making; Accepting Wal-Mart's proposal for a green-friendly outlet in Vancouver could revolutionize the retail industry, GARY MASON writes"
[708168],"Big-box history in the making; Accepting Wal-Mart's proposal for a green-friendly outlet in Vancouver could revolutionize the retail industry, GARY MASON writes"
[915055],Campaign on to switch off FACEBOOK for Earth Hour; Toronto woman aims plea at founder Mark Zuckerberg
[750955],Kazakh fine for CHEVRON unit (folo) OPEC's optimism sends oil to record Crude tops $86 as cartel shrugs off chances of economic decline in U.S.
[932281],It's not easy being green
[248876],It's not easy being green
[490146],It's not easy being green
[397912],It's not easy being green
[647912],"Ottawa moves to ban gas additive MMT 'I'd rather be guilty of caution,' minister says"
[490705],"Ottawa moves to ban gas additive MMT 'I'd rather be guilty of caution,' minister says"
[403993],Courts in chaos pending State appeal
[340001],Courts in chaos pending State appeal
[133154],Courts in chaos pending State appeal
[820116],Carbon trade may hit mega-projects
[860681],Carbon trade may hit mega-projects
[188061],Carbon trade may hit mega-projects
[647912],Carbon trade may hit mega-projects
[780084],Brazil ups fines on CHEVRON for oil spill
[881695],Brazil ups fines on CHEVRON for oil spill
[784524],Brazil ups fines on CHEVRON for oil spill
[769520],Brazil ups fines on CHEVRON for oil spill
[852328],Portrait: On the couch with Neutron Jack: Powerful. Dynamic. Ruthless. Jack Welch sacked 10% of his staff every year - and it made him the most successful businessman of the 20th century. Now he's been paid Dollars 10m for his autobiography. Simon Hattenstone gets physical with a surprisingly cuddly corporate monster
[520229],Portrait: On the couch with Neutron Jack: Powerful. Dynamic. Ruthless. Jack Welch sacked 10% of his staff every year - and it made him the most successful businessman of the 20th century. Now he's been paid Dollars 10m for his autobiography. Simon Hattenstone gets physical with a surprisingly cuddly corporate monster
[206269],Obituary: Victor Mills
[812389],Blast rekindles terrorist fears
[863592],Blast rekindles terrorist fears
[717780],ExxonMobil says meeting Billings-area product needs
[720728],Nigeria; Oil Leak - Exxonmobil Shuts in Production
[484182],Nigeria; Oil Leak - Exxonmobil Shuts in Production
[601633],Nigeria; Oil Leak - Exxonmobil Shuts in Production
[802042],Greens slam CHEVRON over breaches'
[819045],Greens slam CHEVRON over breaches'
[773146],Greens slam CHEVRON over breaches'
[860681],Greens slam CHEVRON over breaches'
[550287],$3.5 Billion Africa Pipeline Expected to Pass
[303529],$3.5 Billion Africa Pipeline Expected to Pass
[825733],$3.5 Billion Africa Pipeline Expected to Pass
[773737],Oil Spill - Group Advocates New Compensation Agency
[434361],Oil Spill - Group Advocates New Compensation Agency
[505436],AN OLYMPIC SETBACK FOR NEWTOWN CREEK
[284349],AN OLYMPIC SETBACK FOR NEWTOWN CREEK
[945010],South Africa; Oil-Refining Capacity Still Tight
[505876],South Africa; Oil-Refining Capacity Still Tight
[526987],South Africa; Oil-Refining Capacity Still Tight
[828218],"As Garbage Piles Up, So Do Complaints "
[481643],"As Garbage Piles Up, So Do Complaints "
[182040],Underwater Line Is Wet Kiss for U.S. Supply
[581969],Underwater Line Is Wet Kiss for U.S. Supply
[160212],Underwater Line Is Wet Kiss for U.S. Supply
[411537],Looking after the web of life
[564387],Looking after the web of life
[487236],Gore's oil pledge
[541833],Gore's oil pledge
[160212],Gore's oil pledge
[248876],Gore's oil pledge
[938770],"Congress poised to approve energy bill; Electrical, nuclear, coal, solar industries pleased, but CNOOC dealt a setback"
[661944],"Congress poised to approve energy bill; Electrical, nuclear, coal, solar industries pleased, but CNOOC dealt a setback"
[679196],"Congress poised to approve energy bill; Electrical, nuclear, coal, solar industries pleased, but CNOOC dealt a setback"
[875439],Alberta-NT Pipeline: An Alternative With Similar Challenges
[828218],Alberta-NT Pipeline: An Alternative With Similar Challenges
[395115],Alberta-NT Pipeline: An Alternative With Similar Challenges
[692542],Council plans to replace contaminated Nenagh well
[167822],Council plans to replace contaminated Nenagh well
[169705],Council plans to replace contaminated Nenagh well
[131824],Council plans to replace contaminated Nenagh well
[287607],NO HEADLINE
[704873],NO HEADLINE
[318978],NO HEADLINE
[638911],NO HEADLINE
[236907],Detoxify the terror threat yes - but even more minimize toxic chemical use
[711683],Detoxify the terror threat yes - but even more minimize toxic chemical use
[401509],Detoxify the terror threat yes - but even more minimize toxic chemical use
[119767],ETHICS AND BIG BUSINESS; Corporate cleanup
[823828],ETHICS AND BIG BUSINESS; Corporate cleanup
[448665],ETHICS AND BIG BUSINESS; Corporate cleanup
[224422],Brown makes a stand against proposed 'biggest gas plant on the planet'
[486395],Brown makes a stand against proposed 'biggest gas plant on the planet'
[585467],Brown makes a stand against proposed 'biggest gas plant on the planet'
[952376],Spill footage could hurt pipeline plan; River of Alberta crude gushing through suburb making rounds online
[583984],Spill footage could hurt pipeline plan; River of Alberta crude gushing through suburb making rounds online
[347349],Spill footage could hurt pipeline plan; River of Alberta crude gushing through suburb making rounds online
[740078],"COMPANY NEWS;  JUDGE DISMISSES 2,600CLAIMS AGAINST EXXON"
[221265],"COMPANY NEWS;  JUDGE DISMISSES 2,600CLAIMS AGAINST EXXON"
[939524],Talk Time
[812389],Talk Time
[210667],Talk Time
[285653],Nigeria; Key Oil Pipeline Suffers Damage
